date,channel,viewing_min,devices_used,location_count,trp_value,is_fake
2025-02-18,ABPNews,50,236,4565,10.392393940892028,1
2025-02-18,NDTV,27,229,4403,10.660484960641712,1
2025-02-18,IndiaTV,46,207,4977,9.916471544035021,1
2025-02-18,CNNNews18,29,239,4774,10.182236654563098,1
2025-02-18,TimesNow,46,229,4727,10.223604462946458,1
2025-02-18,RepublicTV,30,245,4437,9.346936357257585,1
2025-02-18,TV9,12,222,4586,10.290565579683589,1
2025-02-18,Asianet,43,222,4764,10.682405578320445,1
2025-02-18,Colors,56,227,4752,9.94063428294064,1
2025-02-18,SonyTV,13,211,4896,9.669630481194307,1
2025-02-18,StarPlus,18,248,4522,10.318918012612578,1
2025-02-18,ZeeCinema,38,200,4446,9.72970840462316,1
2025-02-18,StarMovies,11,229,4736,9.667837924166045,1
2025-02-18,HBO,6,246,4848,10.041394560172808,1
2025-02-18,Discovery,24,222,4710,9.212844063171543,1
2025-02-18,NationalGeographic,39,228,4544,10.388977243934665,1
2025-02-18,AnimalPlanet,28,211,4661,10.075739732364854,1
2025-02-18,HistoryTV18,30,233,4444,9.70701529235127,1
2025-02-18,CartoonNetwork,7,239,4879,10.489536879560747,1
2025-02-18,Pogo,-7,242,4811,9.53114792065727,1
2025-02-18,Nickelodeon,28,232,4534,10.759129919502868,1
2025-02-18,SonyMax,30,238,4761,10.279758145528596,1
2025-02-18,ZeeTelugu,39,211,4853,10.141067653610744,1
2025-02-18,ETV,37,205,4925,10.004595588618422,1
2025-02-18,GeminiTV,2,223,5030,10.801090726094865,1
2025-02-18,MaaTV,19,215,4641,9.854630661089843,1
2025-02-18,UdayaTV,-2,238,4329,10.694532145443523,1
2025-02-18,SuryaTV,29,243,4829,9.72468606623976,1
2025-02-18,KTV,24,241,4827,10.031282520354731,1
2025-02-18,JayaTV,39,227,4754,11.035197102865602,1
2025-02-18,RajTV,-10,250,4762,10.729702965867663,1
2025-02-18,KalaignarTV,29,225,4643,10.388738515501501,1
2025-02-18,DDNews,16,247,4941,9.31245326447174,1
2025-02-18,DDNational,3,222,4924,9.61934082906589,1
2025-02-18,DDSports,9,235,4497,10.306688360619836,1
2025-02-18,TenSports,43,222,4624,9.449623880783136,1
2025-02-18,StarSports,45,232,4776,9.782538487877368,1
2025-02-18,SonySports,3,239,5033,9.856003651265553,1
2025-02-18,Eurosport,21,230,4705,10.078270107786603,1
2025-02-18,CNBC,6,203,4763,10.561396389303383,1
2025-02-18,BloombergTV,27,227,4474,9.567034868585845,1
2025-02-18,BBCWorld,34,242,4851,10.026334852292294,1
2025-02-18,AlJazeera,23,241,4856,10.792289313670409,1
2025-02-18,France24,-2,206,4498,9.928349873778998,1
2025-02-18,VH1,26,208,4652,10.14050544388863,1
2025-02-18,MTV,54,218,5002,9.486232849382256,1
2025-02-19,News24,514,1,1055,4.7072174470228765,0
2025-02-19,StarTV,513,3,1029,4.83694374115236,0
2025-02-19,ZeeTV,536,1,775,4.203644469261924,0
2025-02-19,SunTV,541,9,952,5.035197705886165,0
2025-02-19,ABPNews,557,12,1161,4.045445002098038,0
2025-02-19,NDTV,538,1,952,4.175150582844545,0
2025-02-19,IndiaTV,535,7,689,4.260076083531351,0
2025-02-19,CNNNews18,495,1,806,5.339810977918081,0
2025-02-19,TimesNow,541,1,797,4.346482402362731,0
2025-02-19,RepublicTV,518,1,791,4.0973949032644175,0
2025-02-19,TV9,526,1,741,3.897032944963711,0
2025-02-19,Asianet,542,1,1060,4.507864540769326,0
2025-02-19,Colors,508,1,721,4.62737658205594,0
2025-02-19,SonyTV,537,1,935,5.380246390273023,0
2025-02-19,StarPlus,508,4,1025,4.5947945284430025,0
2025-02-19,ZeeCinema,517,1,1001,4.4393044504010835,0
2025-02-19,StarMovies,517,10,1112,4.181806576329425,0
2025-02-19,HBO,512,1,811,4.2186545867264735,0
2025-02-19,Discovery,552,1,929,3.902620179978302,0
2025-02-19,NationalGeographic,501,3,881,5.013013691327287,0
2025-02-19,AnimalPlanet,518,6,938,5.409251853092152,0
2025-02-19,HistoryTV18,527,1,1055,4.565233380335809,0
2025-02-19,CartoonNetwork,524,1,1028,4.520187948155488,0
2025-02-19,Pogo,518,1,857,4.343265251295575,0
2025-02-19,Nickelodeon,530,7,910,4.937428196704598,0
2025-02-19,SonyMax,511,1,1082,4.896271826931683,0
2025-02-19,ZeeTelugu,518,1,991,4.461470808159087,0
2025-02-19,ETV,509,12,755,4.341490905141794,0
2025-02-19,GeminiTV,496,1,836,4.489224851227141,0
2025-02-19,MaaTV,496,1,1135,5.113100943515547,0
2025-02-19,UdayaTV,500,1,902,4.403899795449419,0
2025-02-19,SuryaTV,537,9,904,4.845529535768003,0
2025-02-19,KTV,520,1,985,3.7209502486142148,0
2025-02-19,JayaTV,547,1,759,3.871708737112356,0
2025-02-19,RajTV,517,15,678,3.9399873237186527,0
2025-02-19,KalaignarTV,500,1,654,4.522935385443653,0
2025-02-19,DDNews,506,3,687,4.242954708613362,0
2025-02-19,DDNational,516,1,783,3.610054717684304,0
2025-02-19,DDSports,536,1,1029,4.390595949378189,0
2025-02-19,TenSports,518,1,1044,4.555047563045515,0
2025-02-19,StarSports,540,1,957,4.346321832673896,0
2025-02-19,SonySports,539,1,1062,3.8291786300488675,0
2025-02-19,Eurosport,503,5,720,5.398325676237612,0
2025-02-19,CNBC,505,2,1102,4.613327095790015,0
2025-02-19,BloombergTV,533,1,726,4.251178781417006,0
2025-02-19,BBCWorld,520,3,784,4.975403431613334,0
2025-02-19,AlJazeera,510,1,754,5.205885366502548,0
2025-02-19,France24,534,1,866,4.906842316402453,0
2025-02-19,VH1,499,1,677,3.678614870831593,0
2025-02-19,MTV,524,13,970,4.754350460660674,0
2025-02-20,News24,2,217,5174,11.207585192948988,1
2025-02-20,StarTV,13,236,4637,10.866034280304593,1
2025-02-20,ZeeTV,52,230,4695,9.753714548966748,1
2025-02-20,SunTV,5,246,4796,9.914612499302047,1
2025-02-20,ABPNews,7,202,5229,9.78788556430702,1
2025-02-20,NDTV,4,214,5128,10.599499107635102,1
2025-02-20,IndiaTV,2,236,4772,10.348617248089699,1
2025-02-20,CNNNews18,58,244,5087,10.028040738446183,1
2025-02-20,TimesNow,10,229,5041,9.845282084126582,1
2025-02-20,RepublicTV,1,233,4936,11.484620310481136,1
2025-02-20,TV9,2,213,4981,10.200772429508497,1
2025-02-20,Asianet,15,254,4589,10.295692439592441,1
2025-02-20,Colors,6,229,4657,11.291412949337381,1
2025-02-20,SonyTV,35,247,4936,10.064290053119576,1
2025-02-20,StarPlus,25,244,4882,10.604894631039112,1
2025-02-20,ZeeCinema,44,244,4941,9.987259238994826,1
2025-02-20,StarMovies,2,247,4963,11.216084936412033,1
2025-02-20,HBO,41,252,4689,10.292885281314204,1
2025-02-20,Discovery,15,241,5033,10.212460808888947,1
2025-02-20,NationalGeographic,22,223,5032,9.737193709793596,1
2025-02-20,AnimalPlanet,-1,219,5028,10.478456317144918,1
2025-02-20,HistoryTV18,27,251,4577,10.718163935011022,1
2025-02-20,CartoonNetwork,-3,249,4956,10.165036406097657,1
2025-02-20,Pogo,8,237,4978,10.577333206332392,1
2025-02-20,Nickelodeon,35,231,4772,10.146519652437986,1
2025-02-20,SonyMax,-18,242,4712,9.750249589684998,1
2025-02-20,ZeeTelugu,31,222,4522,10.30202234604309,1
2025-02-20,ETV,-5,244,4842,9.922021093463659,1
2025-02-20,GeminiTV,33,222,4760,10.973356157156761,1
2025-02-20,MaaTV,23,230,5176,11.118074196694401,1
2025-02-20,UdayaTV,40,206,5105,10.087063283515317,1
2025-02-20,SuryaTV,32,213,4845,10.352410062207156,1
2025-02-20,KTV,51,219,5079,11.196378212821948,1
2025-02-20,JayaTV,0,251,4872,10.605938005986316,1
2025-02-20,RajTV,51,223,4959,9.682655907841692,1
2025-02-20,KalaignarTV,10,201,5156,9.966873464246307,1
2025-02-20,DDNews,-3,227,4628,11.205877240233761,1
2025-02-20,DDNational,44,248,4652,10.686113378499826,1
2025-02-20,DDSports,40,240,4719,11.307592539566105,1
2025-02-20,TenSports,38,245,4548,10.216735252330503,1
2025-02-20,StarSports,10,247,4988,10.811304960735104,1
2025-02-20,SonySports,51,209,4503,10.807117479402468,1
2025-02-20,Eurosport,-3,249,4863,10.682932843209388,1
2025-02-20,CNBC,6,246,5117,10.18804600069892,1
2025-02-20,BloombergTV,4,243,5082,10.569993793312918,1
2025-02-20,BBCWorld,39,247,5055,11.464028034616497,1
2025-02-20,AlJazeera,6,224,4956,11.217484959573884,1
2025-02-20,France24,27,218,4968,11.236811507959425,1
2025-02-20,VH1,35,241,4895,11.147304677456402,1
2025-02-20,MTV,-1,219,4684,11.162748238906062,1
2025-02-21,News24,570,10,817,5.304308660620381,0
2025-02-21,StarTV,546,1,839,5.004700503632483,0
2025-02-21,ZeeTV,592,1,914,5.096874719184678,0
2025-02-21,SunTV,559,7,1124,5.019412782716052,0
2025-02-21,ABPNews,561,1,891,5.341361136266169,0
2025-02-21,NDTV,588,1,995,5.310187366975429,0
2025-02-21,IndiaTV,546,1,823,4.472251624549681,0
2025-02-21,CNNNews18,553,1,971,5.530444699305121,0
2025-02-21,TimesNow,585,1,811,5.719513335045917,0
2025-02-21,RepublicTV,581,1,1072,5.412381236262777,0
2025-02-21,TV9,557,1,1263,4.9496038365002075,0
2025-02-21,Asianet,569,1,776,4.542104498711559,0
2025-02-21,Colors,594,1,1117,5.572529015192829,0
2025-02-21,SonyTV,565,1,949,4.932604230991728,0
2025-02-21,StarPlus,593,1,781,5.4393081161827315,0
2025-02-21,ZeeCinema,596,1,766,5.370426166750991,0
2025-02-21,StarMovies,555,6,1058,5.4710975365868375,0
2025-02-21,HBO,577,1,894,5.064885740764863,0
2025-02-21,Discovery,558,1,948,5.494200767262742,0
2025-02-21,NationalGeographic,585,1,984,5.4289653195076,0
2025-02-21,AnimalPlanet,584,1,1002,5.232100068668571,0
2025-02-21,HistoryTV18,556,1,1035,4.671663689949927,0
2025-02-21,CartoonNetwork,540,1,1046,4.663603122076385,0
2025-02-21,Pogo,562,1,883,5.480392007245544,0
2025-02-21,Nickelodeon,533,1,979,5.430742673970815,0
2025-02-21,SonyMax,589,5,907,5.415389455806234,0
2025-02-21,ZeeTelugu,544,2,900,5.1832200591335145,0
2025-02-21,ETV,554,1,1092,5.452843660678431,0
2025-02-21,GeminiTV,543,1,1180,5.272299694480764,0
2025-02-21,MaaTV,586,1,957,4.82696695214647,0
2025-02-21,UdayaTV,559,1,790,4.926991241063213,0
2025-02-21,SuryaTV,598,1,883,5.270510322161882,0
2025-02-21,KTV,574,9,1179,4.68519680488789,0
2025-02-21,JayaTV,571,1,874,4.683490039281891,0
2025-02-21,RajTV,536,1,989,5.539628081080401,0
2025-02-21,KalaignarTV,576,1,995,4.929709313197179,0
2025-02-21,DDNews,567,1,923,4.450834530868439,0
2025-02-21,DDNational,597,1,930,5.610603857345264,0
2025-02-21,DDSports,544,2,969,4.614612326200643,0
2025-02-21,TenSports,567,1,1133,4.577603932926022,0
2025-02-21,StarSports,569,1,1051,5.602781211753049,0
2025-02-21,SonySports,537,1,1004,4.748853661130463,0
2025-02-21,Eurosport,558,3,895,4.964601340066903,0
2025-02-21,CNBC,532,1,821,4.925272743137443,0
2025-02-21,BloombergTV,586,1,962,5.859411801123097,0
2025-02-21,BBCWorld,582,1,890,5.115631622151316,0
2025-02-21,AlJazeera,570,1,803,5.420446227355487,0
2025-02-21,France24,591,1,728,4.726464841033993,0
2025-02-21,VH1,530,1,862,4.719290643973313,0
2025-02-21,MTV,563,1,975,4.6112392111287415,0
2025-02-22,News24,12,213,5118,10.684257074963073,1
2025-02-22,StarTV,15,209,4743,10.192457595637457,1
2025-02-22,ZeeTV,30,225,5119,10.278013748517303,1
2025-02-22,SunTV,50,233,4963,10.22059585123578,1
2025-02-22,ABPNews,-8,234,4536,9.860205902299196,1
2025-02-22,NDTV,1,214,4571,10.59833115663989,1
2025-02-22,IndiaTV,16,247,4898,10.693454246388363,1
2025-02-22,CNNNews18,10,221,4564,10.26204584548551,1
2025-02-22,TimesNow,33,216,4760,10.494376383048214,1
2025-02-22,RepublicTV,4,221,4983,9.46920643691921,1
2025-02-22,TV9,-8,238,4819,10.229653352366947,1
2025-02-22,Asianet,48,224,4527,10.001761114351117,1
2025-02-22,Colors,-15,218,4727,10.416134377390154,1
2025-02-22,SonyTV,60,212,4670,10.720900941554083,1
2025-02-22,StarPlus,20,238,4832,10.894107958817846,1
2025-02-22,ZeeCinema,19,227,4915,10.359375585042478,1
2025-02-22,StarMovies,23,241,4678,9.839385036381344,1
2025-02-22,HBO,49,222,4980,9.998783625536385,1
2025-02-22,Discovery,37,222,4527,10.537500556684611,1
2025-02-22,NationalGeographic,9,240,5140,10.357737147103093,1
2025-02-22,AnimalPlanet,31,227,4878,9.738200567351686,1
2025-02-22,HistoryTV18,-17,236,4527,10.36130178647032,1
2025-02-22,CartoonNetwork,5,208,4831,9.583949645341159,1
2025-02-22,Pogo,45,232,4924,10.492365529426564,1
2025-02-22,Nickelodeon,8,213,4783,10.73692980379691,1
2025-02-22,SonyMax,53,218,4676,10.832820580641766,1
2025-02-22,ZeeTelugu,8,238,4745,10.369346809433104,1
2025-02-22,ETV,34,232,4902,9.725134444352284,1
2025-02-22,GeminiTV,31,221,4484,10.509191379029241,1
2025-02-22,MaaTV,15,229,5008,9.98545402465929,1
2025-02-22,UdayaTV,37,218,4884,10.539588295965155,1
2025-02-22,SuryaTV,38,213,4627,9.88072835768397,1
2025-02-22,KTV,51,228,4444,10.032200886975717,1
2025-02-22,JayaTV,50,216,4737,9.662736925425126,1
2025-02-22,RajTV,18,220,5009,9.794597313286264,1
2025-02-22,KalaignarTV,-4,210,4885,10.55301074588653,1
2025-02-22,DDNews,45,235,4877,10.467583987832548,1
2025-02-22,DDNational,24,240,4745,10.241752308069106,1
2025-02-22,DDSports,10,217,5035,9.446028447711642,1
2025-02-22,TenSports,-16,246,4866,10.7017549018731,1
2025-02-22,StarSports,5,235,4995,9.463151729428514,1
2025-02-22,SonySports,15,246,4473,10.070963348010212,1
2025-02-22,Eurosport,7,237,4679,10.73698704497013,1
2025-02-22,CNBC,29,217,4587,10.332331437521452,1
2025-02-22,BloombergTV,25,246,4881,10.54028702046485,1
2025-02-22,BBCWorld,7,225,5007,10.702108749956807,1
2025-02-22,AlJazeera,-10,213,4543,10.78261310287345,1
2025-02-22,France24,5,237,4660,10.023666269166991,1
2025-02-22,VH1,0,232,4972,9.346744029381174,1
2025-02-22,MTV,26,246,4818,9.770965730327292,1
2025-02-23,News24,522,1,691,4.115537620961672,0
2025-02-23,StarTV,533,1,954,5.184217955653649,0
2025-02-23,ZeeTV,552,1,846,4.577530566407409,0
2025-02-23,SunTV,538,11,673,4.9995531139445175,0
2025-02-23,ABPNews,565,1,1016,4.682752749833092,0
2025-02-23,NDTV,521,5,898,5.36122049873673,0
2025-02-23,IndiaTV,508,1,1110,4.4346107313686804,0
2025-02-23,CNNNews18,522,1,873,5.3550245454752465,0
2025-02-23,TimesNow,550,2,997,5.029114754415142,0
2025-02-23,RepublicTV,549,7,1064,4.656573623216951,0
2025-02-23,TV9,500,1,1143,4.757822870289819,0
2025-02-23,Asianet,547,3,673,5.109936144886137,0
2025-02-23,Colors,520,1,725,4.828994505626762,0
2025-02-23,SonyTV,539,2,965,5.6082299190386316,0
2025-02-23,StarPlus,524,1,989,4.832188616790722,0
2025-02-23,ZeeCinema,555,1,994,4.992658214032495,0
2025-02-23,StarMovies,513,1,805,5.057109854173988,0
2025-02-23,HBO,531,1,1026,5.250950975392451,0
2025-02-23,Discovery,538,1,1049,5.171939601434503,0
2025-02-23,NationalGeographic,555,1,813,4.435690914895656,0
2025-02-23,AnimalPlanet,508,1,1100,4.58113745094702,0
2025-02-23,HistoryTV18,546,1,825,5.014221988237043,0
2025-02-23,CartoonNetwork,554,6,720,5.107573252928614,0
2025-02-23,Pogo,505,1,1187,4.336778657013592,0
2025-02-23,Nickelodeon,527,2,837,4.1411198881915166,0
2025-02-23,SonyMax,540,1,954,5.224199750450525,0
2025-02-23,ZeeTelugu,532,4,1093,5.212343684937378,0
2025-02-23,ETV,536,1,918,4.765022818466655,0
2025-02-23,GeminiTV,512,1,820,4.540349837947303,0
2025-02-23,MaaTV,566,1,806,4.227283104071506,0
2025-02-23,UdayaTV,535,1,870,4.451600840933272,0
2025-02-23,SuryaTV,518,7,1001,4.898650138948982,0
2025-02-23,KTV,554,1,984,4.404841325348239,0
2025-02-23,JayaTV,519,1,829,5.486947936716437,0
2025-02-23,RajTV,540,1,989,5.042871817259212,0
2025-02-23,KalaignarTV,520,2,1143,5.13296392283721,0
2025-02-23,DDNews,541,1,836,4.780386132347236,0
2025-02-23,DDNational,535,6,1120,4.338025850842555,0
2025-02-23,DDSports,521,3,902,4.619434445778056,0
2025-02-23,TenSports,542,1,1037,4.659340666459392,0
2025-02-23,StarSports,553,1,940,4.493009141787561,0
2025-02-23,SonySports,519,1,803,5.13291990858867,0
2025-02-23,Eurosport,552,5,883,4.988085166380776,0
2025-02-23,CNBC,544,1,923,5.262635158885643,0
2025-02-23,BloombergTV,559,1,885,4.753093233212022,0
2025-02-23,BBCWorld,543,1,782,5.225775656810602,0
2025-02-23,AlJazeera,527,5,1047,4.369486291556866,0
2025-02-23,France24,546,1,1050,5.002660952990956,0
2025-02-23,VH1,549,11,889,4.475048542019478,0
2025-02-23,MTV,515,1,945,4.643080979016525,0
2025-02-24,News24,-18,247,5082,11.25538526036063,1
2025-02-24,StarTV,25,220,5155,11.06777834091629,1
2025-02-24,ZeeTV,54,253,4906,9.951877915332414,1
2025-02-24,SunTV,14,247,4651,10.687492507881634,1
2025-02-24,ABPNews,15,242,5181,10.907559604476523,1
2025-02-24,NDTV,37,239,4861,10.20114151589167,1
2025-02-24,IndiaTV,4,255,4891,10.851045209272915,1
2025-02-24,CNNNews18,36,227,4722,10.208762756879702,1
2025-02-24,TimesNow,46,218,5106,10.748793525232777,1
2025-02-24,RepublicTV,15,245,4837,10.29130369877695,1
2025-02-24,TV9,55,232,4712,10.679033877227551,1
2025-02-24,Asianet,29,243,5073,10.232871015301116,1
2025-02-24,Colors,-5,217,5043,10.180054581085693,1
2025-02-24,SonyTV,7,237,4809,11.248201534827452,1
2025-02-24,StarPlus,43,249,4766,10.806477222424093,1
2025-02-24,ZeeCinema,17,222,5022,10.720927810758857,1
2025-02-24,StarMovies,-18,221,4748,9.824803268142789,1
2025-02-24,HBO,35,250,4765,9.769262771628323,1
2025-02-24,Discovery,-10,250,4805,9.568887603310873,1
2025-02-24,NationalGeographic,4,244,4881,9.984414074919066,1
2025-02-24,AnimalPlanet,19,217,5092,9.994719660800788,1
2025-02-24,HistoryTV18,38,219,4851,10.908355236862832,1
2025-02-24,CartoonNetwork,24,225,5139,10.014880107717053,1
2025-02-24,Pogo,49,240,4931,10.368165791214794,1
2025-02-24,Nickelodeon,21,244,5018,10.060811775002348,1
2025-02-24,SonyMax,-2,242,5017,10.47316142653299,1
2025-02-24,ZeeTelugu,-10,244,4855,10.203374872953098,1
2025-02-24,ETV,33,247,5209,10.660997438258992,1
2025-02-24,GeminiTV,8,249,4681,10.34060951498416,1
2025-02-24,MaaTV,-6,236,4797,10.691982397902716,1
2025-02-24,UdayaTV,23,223,4886,11.168804560273081,1
2025-02-24,SuryaTV,22,232,4887,11.054466061032688,1
2025-02-24,KTV,11,228,4707,10.161052499955444,1
2025-02-24,JayaTV,8,248,4954,11.016328658919965,1
2025-02-24,RajTV,41,223,4854,10.238672779074514,1
2025-02-24,KalaignarTV,-1,217,4836,9.89154751883779,1
2025-02-24,DDNews,-6,211,5000,10.796108848988315,1
2025-02-24,DDNational,-24,233,4882,10.097941719600259,1
2025-02-24,DDSports,-20,208,4905,10.263875398497571,1
2025-02-24,TenSports,21,224,4783,10.705513879176179,1
2025-02-24,StarSports,-5,250,4826,10.527253885344397,1
2025-02-24,SonySports,9,216,4883,10.275451499796132,1
2025-02-24,Eurosport,35,219,4959,9.971636008154618,1
2025-02-24,CNBC,10,239,4640,9.749712064254044,1
2025-02-24,BloombergTV,40,235,5051,10.191160667981194,1
2025-02-24,BBCWorld,-15,204,4769,10.774212183003963,1
2025-02-24,AlJazeera,-19,218,4859,9.778381950875803,1
2025-02-24,France24,-7,213,4990,10.400377685909236,1
2025-02-24,VH1,7,217,4680,9.656491483137005,1
2025-02-24,MTV,2,230,5176,9.89627975695651,1
2025-02-25,News24,595,1,1258,4.67977573965259,0
2025-02-25,StarTV,552,1,1078,5.783746788796634,0
2025-02-25,ZeeTV,571,1,926,5.113161164913809,0
2025-02-25,SunTV,588,1,798,5.095354438517468,0
2025-02-25,ABPNews,593,1,1163,5.2271866154232285,0
2025-02-25,NDTV,576,1,775,5.777890373862439,0
2025-02-25,IndiaTV,579,1,1041,5.760629830733522,0
2025-02-25,CNNNews18,602,1,866,5.21219820088985,0
2025-02-25,TimesNow,571,1,1024,5.733469145661488,0
2025-02-25,RepublicTV,567,1,1117,6.138050398456179,0
2025-02-25,TV9,565,1,1075,4.568841595011533,0
2025-02-25,Asianet,598,1,811,5.526526485891287,0
2025-02-25,Colors,559,1,987,5.492052501110016,0
2025-02-25,SonyTV,564,1,988,4.63805189759684,0
2025-02-25,StarPlus,549,1,910,5.126380589572812,0
2025-02-25,ZeeCinema,599,1,944,4.948723777264379,0
2025-02-25,StarMovies,583,1,941,4.822421016354727,0
2025-02-25,HBO,562,2,1050,5.837718257172228,0
2025-02-25,Discovery,608,1,1146,4.694611796961306,0
2025-02-25,NationalGeographic,562,1,1230,4.365910251512771,0
2025-02-25,AnimalPlanet,585,1,916,4.657397434091219,0
2025-02-25,HistoryTV18,559,1,1173,5.339955430992833,0
2025-02-25,CartoonNetwork,557,1,1211,4.816013772322971,0
2025-02-25,Pogo,579,1,800,4.833663417978142,0
2025-02-25,Nickelodeon,563,1,1247,5.585432534129267,0
2025-02-25,SonyMax,554,1,1033,4.867819515090978,0
2025-02-25,ZeeTelugu,545,6,798,5.270194494457942,0
2025-02-25,ETV,591,7,1035,4.983325694222763,0
2025-02-25,GeminiTV,593,1,900,4.670289713868528,0
2025-02-25,MaaTV,575,4,1109,4.876567212880713,0
2025-02-25,UdayaTV,592,1,876,4.607288937945962,0
2025-02-25,SuryaTV,559,3,1072,5.0928951181089435,0
2025-02-25,KTV,595,1,815,5.6730370940661174,0
2025-02-25,JayaTV,581,2,945,5.2670474089979304,0
2025-02-25,RajTV,600,1,1146,4.743631096914472,0
2025-02-25,KalaignarTV,581,1,972,5.4297267641757605,0
2025-02-25,DDNews,590,1,824,4.799442418411808,0
2025-02-25,DDNational,561,1,1150,5.331754346251613,0
2025-02-25,DDSports,606,1,1069,4.933640332625197,0
2025-02-25,TenSports,579,1,1239,4.976294813746591,0
2025-02-25,StarSports,574,1,1157,5.084438012604092,0
2025-02-25,SonySports,546,1,1181,4.99796173449773,0
2025-02-25,Eurosport,575,5,1024,5.558269015046554,0
2025-02-25,CNBC,557,1,1066,5.762736633869672,0
2025-02-25,BloombergTV,587,1,965,5.446638635996352,0
2025-02-25,BBCWorld,542,1,1196,5.0799229582155885,0
2025-02-25,AlJazeera,544,1,981,5.319416994429364,0
2025-02-25,France24,559,1,882,5.713835657230679,0
2025-02-25,VH1,540,1,1077,5.465736130426451,0
2025-02-25,MTV,546,1,1089,5.374685549468392,0
2025-02-26,News24,36,204,4846,9.733457426229563,1
2025-02-26,StarTV,12,217,4649,10.1656427518988,1
2025-02-26,ZeeTV,39,239,4903,10.790059098353614,1
2025-02-26,SunTV,58,255,4510,9.865394419699703,1
2025-02-26,ABPNews,17,213,5172,10.192338668163252,1
2025-02-26,NDTV,-1,254,4729,10.611734994898965,1
2025-02-26,IndiaTV,-19,235,5126,10.587781606045722,1
2025-02-26,CNNNews18,44,210,4757,9.987733431769461,1
2025-02-26,TimesNow,25,212,4953,10.91942019864188,1
2025-02-26,RepublicTV,-10,250,4985,10.46837177592706,1
2025-02-26,TV9,26,230,5000,10.687659656533532,1
2025-02-26,Asianet,37,209,4976,10.136536926735474,1
2025-02-26,Colors,5,212,4969,11.036471875662793,1
2025-02-26,SonyTV,25,209,4492,9.912997230485272,1
2025-02-26,StarPlus,0,228,5024,10.689807135053613,1
2025-02-26,ZeeCinema,18,247,4806,10.246543556622337,1
2025-02-26,StarMovies,5,209,4804,10.08713261031189,1
2025-02-26,HBO,18,233,4429,10.98727797536978,1
